GroupID,Group Name,Group Type,Contact Name,Active,City
2429,"Committee For A Better Nevada","Political Action Committee","Chrissie Hastie",F,"Las Vegas"
2430,"iVote Fund","Political Action Committee","Ielina Guevara",F,"Washington"
2433,"The Committee to Stop the Margin Tax","PAC Ballot Advocacy Group","Tom Letizia",F,"Las Vegas"
2434,"General Electric Company Political Action Committee (GEPAC)","Political Action Committee","Emma Morgan",F,"Washington"
2435,"Station Casinos PAC","PAC Ballot Advocacy Group","Lori Nelson",F,"San Rafael"
2437,"L PAC","Political Action Committee","Katherine Grainger",F,"Washington"
2438,"Citizens for Responsible Solutions","PAC Ballot Advocacy Group","William Ferrence",F,"Henderson"
2441,"Democratic Association of Secretaries of State - Nevada (DASS - Nevada)","Political Action Committee","Monica R Cloud",F,"Baltimore"
2444,"United Food and Commercial Workers Western States Council Candidate PAC","Political Action Committee","Michael Gittings",T,"SACRAMENTO"
2446,"Nevadans for a Better Tomorrow","Political Action Committee","Matt Griffin",F,"Carson City"
2447,"Latino Victory PAC","PAC Ballot Advocacy Group","CT Corporation System",F,"Washington"
2448,"Motorola Solutions, Inc. Political Action Committee","Political Action Committee","The Corporation Trust Company of Ne",F,"Washington"
2449,"Ramirez Group PAC","Political Action Committee","Andres Ramirez",F,"Las Vegas"
2450,"Ready for Hillary","Political Action Committee","Megan Jones",F,"Arlington"
2453,"872 PAC","Political Action Committee","Thomas A Morley",T,"Las Vegas"
2455,"Nevada Independent Business Owners Coalition","Political Action Committee","Nick Phillips",F,"Las Vegas"
2456,"Regulate Marijuana Like Alcohol","PAC Ballot Advocacy Group","Bill Havre-Registered Agents Inc.",F,"Washington"
2457,"Free Markets PAC","Political Action Committee","Brett Pojunis",F,"Las Vegas"
2458,"Nevada Strong","Political Action Committee","Steve Yeager",T,"Las Vegas"
2460,"Nevada Vaping Association","Political Action Committee","Alex Mazzola",F,"Las Vegas"
2461,"NLV Leadership PAC","Political Action Committee","John Lee",F,"North Las Vegas"
2462,"Recall Hambrick PAC","Political Action Committee","Chuck Muth",F,"Las Vegas"
2464,"Parks Protection Committee","PAC Ballot Advocacy Group","Robert Beers",F,"Las Vegas"
2465,"Trinity Industries Employee Political Action Committee (SF) Inc.","Political Action Committee","The Corporation Trust Company of Ne",F,"DALLAS"
2469,"Recall Edwards PAC","Political Action Committee","David Ballweg",F,"Mesquite"
2471,"The Alpha PAC","Political Action Committee","Brian Hardy",T,"Las Vegas"
2474,"Nevada Can Do Better","Political Action Committee","Chrissie Hastie",F,"Las Vegas"
2476,"Nevadans for Protecting Our Rights","Political Action Committee","Thomas E Drendel",F,"Reno"
2477,"Coalition Against Legalizing Marijuana - Nevada (CALM NV)","PAC Ballot Advocacy Group","Jeff Kaye",F,"Las Vegas"
2478,"Stop The Sandoval Tax PAC","Political Action Committee","Todd Bailey",F,"Reno"
2479,"Freedom for a Middle Class","Independent Expenditure","Timothy Carlton",F,"golden valley"
2480,"GOP Government on Parade","Political Action Committee","Thomas White",T,"Las Vegas"
2487,"Leadership in Nevada","Political Action Committee","Kathleen M. Rozner",T,"Las Vegas"
2488,"Morning in Nevada PAC","Political Action Committee","Katrina Bruce",T,"Las Vegas"
2490,"NV 80","PAC Ballot Advocacy Group","Theresa Catalani",F,"Carson City"
2493,"Young Democrats of Nevada","Political Action Committee","Robert Kalani Tissot",T,"Las Vegas"
2495,"NRA Nevadans for Freedom","PAC Ballot Advocacy Group","Thom Collins",F,"Fairfax"
2496,"Nevada Committee for an Ethical Judiciary","Political Action Committee","Terrence Sheridan",F,"Las Vegas"
2497,"South Asian Political Network Alliance","Political Action Committee","Swadeep Nigam",T,"Las Vegas"
2498,"Conservative Nevada PAC","Political Action Committee","Christine Hall",T,"Las Vegas"
2499,"Save Our Students","PAC Ballot Advocacy Group","Registered Agents Inc.",F,"Las Vegas"
2501,"Committee to Elect Thaddeus A. Ynigues","Political Action Committee","Thaddeus A. Ynigues",F,"Las Vegas"
2502,"Republican Majority Alliance","Political Action Committee","Charles Gallagher",F,"Las Vegas"
2503,"Women's Leadership Alliance","Political Action Committee","Charles Gallagher",F,"Las Vegas"
2504,"Repeal the Commerce Tax, Inc.","Political Action Committee","Robert Beers",F,"Carson City"
2506,"Nevada's wildlife coalition","PAC Ballot Advocacy Group","Matt Griffin",F,"Carson City"
2507,"Nevada Families for Privacy PAC","Political Action Committee","Sharron Angle",F,"Reno"
2509,"Alliance to Stop Taxes on the Sick and Dying","Political Action Committee","Joshua J. Hicks",F,"Reno"
2510,"Nevada Black Legislative Caucus","Political Action Committee","Howard Watts III",T,"Las Vegas"
2512,"Nevadans to Elect Vaughan for Assembly 15","Political Action Committee","Tatiana Vaughan",F,"Las Vegas"
2513,"Mechanical Contractors PAC","Political Action Committee","Mandi L. Wilkins",T,"Las Vegas"
2516,"Red Zone","Political Action Committee","Omar De La Rosa",F,"Las Vegas"
2517,"Sage Nevada","Political Action Committee","Omar De La Rosa",F,"Las Vegas"
2518,"Veterans For Good Government","Political Action Committee","Chris Edwards",F,"Las Vegas"
2519,"Nevada Leadership Team","Political Action Committee","Bradley S. Schrager, Esq.",F,"Las Vegas"
2520,"Nevada Veterans Council","Political Action Committee","Christopher Edwards",F,"Las Vegas"
2521,"Contract with Nevada","Political Action Committee","Brent Jones",F,"Las Vegas"
2522,"Philips Electronics North America Corporation Employees Political Action Committee","Political Action Committee","James Douglas McCarty",F,"Washington"
2524,"Committee to Preserve Nevada Jobs","PAC Ballot Advocacy Group","Tia Dietz",F,"Carson City"
2525,"Motion Picture Association New Jersey Film PAC (MPA New Jersey PAC)","Political Action Committee","Joseph Guild",F,"Sherman Oaks"
2527,"EMG PAC","Political Action Committee","Andre Haynes",F,"Las Vegas"
2528,"Baker Water and Sewr GID","Independent Expenditure","",F,"BAKER"
2529,"Pocketbook Conservatives PAC","Political Action Committee","Robin Titus",T,"Wellington"
2530,"No Solar Tax PAC","PAC Ballot Advocacy Group","Kevin Benson",F,"Carson City"
2533,"CannaPac","Political Action Committee","Kami Goudie",F,"Las Vegas"
2534,"Education Reform PAC","Political Action Committee","Charles Gallagher",F,"Las Vegas"
2536,"Nevadans for Affordable, Clean Energy Choices","PAC Ballot Advocacy Group","Tia White",F,"Carson City"
2537,"Southwest Regional Council of Carpenters Legislative Improvement Cmte United Brotherhood Carpenters & Joiners of America","Political Action Committee","Frank Hawk",F,"Sacramento"
2538,"Silver State Leadership","Political Action Committee","Stephen Silberkraus",F,"Henderson"
2540,"Citizens for Solar and Energy Fairness","PAC Ballot Advocacy Group","Allison MacKenzie, Ltd.",F,"Carson City"
2542,"Trafficinviter","Non-Profit Corporation","",F,"Boston"
2544,"better government for esmerelda county","Recall Committee","",F,"goldfield"
2545,"Fidelity National Financial, Inc. PAC for Nevada","Political Action Committee","Marilyn Supalo",T,"Jacksonville"
2547,"SB 302 PAC","Political Action Committee","Chrissie Hastie",F,"Las Vegas"
3548,"Nevada Federation for Children PAC","Political Action Committee","Valeria Gurr",T,"Columbia"
3549,"Nevada Leads","Political Action Committee","Steven Sorensen",F,"Las Vegas"
3550,"Nevada Veterans for Trump","Political Action Committee","Scott de Carrillo",F,"Reno"
3551,"Recall Horace Carlyle","Recall Committee","",F,"Tonopah"
3552,"Nevada Home Lending Political Action Committee","Political Action Committee","Marcus Conklin",F,"Las Vegas"
3553,"Southern Nevada Building and Construction Trades PAC","Political Action Committee","Vince Saavedra",T,"LAS VEGAS"
3554,"Community Associations Institute PAC, Nevada","Political Action Committee","Larry Hartman",T,"Falls Church"
3555,"Republicans For Taxes","Political Action Committee","Todd Bailey",F,"Reno"
3559,"NVAHF PAC","Political Action Committee","Tia White",T,"Henderson"
3560,"Real People for America","Political Action Committee","Jim Hubbard",F,"Sparks"
3562,"Citizens Against Corruption in Government","Political Action Committee","Nathan Emens",F,"Las Vegas"
3563,"Yes on NV Solar","Political Action Committee","Daniel Stewart",F,"Las Vegas"
3564,"Southern Nevada Citizens Alliance","Political Action Committee","Terri Nordbye",F,"Las Vegas"
3566,"No on NV Solar","Political Action Committee","Daniel Stewart",F,"Las Vegas"
3567,"California State Association of Electrical Workers","Political Action Committee","Al Davis",F,"Orange"
3569,"NSEA Separately Segregated Fund","Political Action Committee","Sue Matuska",T,"LAS VEGAS"
3571,"The Nevada Jobs Project","Political Action Committee","Daniel Martinez",F,"Reno"
3572,"NATIONAL ASSOCIATION OF REALTORS (NAR) FUND","Political Action Committee","Teresa McKee",T,"Chicago"
3573,"Leaders in Education","Political Action Committee","Shawna Wells",F,"Washington"
3574,"Coeur Mining, Inc. PAC","Political Action Committee","Rew Goodenow",T,"Chicago"
3575,"Education Matters - Nevada","Political Action Committee","Sue Matuska",T,"Las Vegas"
3577,"Nevada Caucus on Racial Equality and Social Justice","Political Action Committee","Yvette Williams",F,"Las Vegas"
3578,"Sparks Firefighters IAFF Local 1265","Political Action Committee","Jason Gonzalez",F,"Sparks"
3582,"Peoples' PAC","Political Action Committee","Bradley S. Schrager",F,"Reno"
3583,"All For Nevada PAC","Political Action Committee","Michael Roberson",F,"Henderson"
3585,"IAFF FIREPAC Non-Federal","Political Action Committee","Cory Whitlock",T,"Washington"
3586,"United Steelworkers Political Action Fund","Political Action Committee","William Locke",F,"Pittsburgh"
3588,"Sagebrush State Leadership PAC","Political Action Committee","Charlene Frost",F,"Las Vegas"
3589,"Schools Over Stadiums","PAC Ballot Advocacy Group","Sue Matuska",T,"Las Vegas"
3590,"United Students, Parents and Teachers","Political Action Committee","Charles Gallagher",F,"Las Vegas"
3591,"Laborers Pacific Southwest Regional Organizing Coalition PAC","Political Action Committee","Armando Rodriguez",T,"Sacramento"
3592,"Nevada Election Administration Committee","PAC Ballot Advocacy Group","Judith Argao, Corporation Trust Com",F,"Washington"
3593,"Community Change Voters","Political Action Committee","Incorp Services, Inc.",T,"Washington"
3594,"Protecting Nevada's Children","PAC Ballot Advocacy Group","Jason Guinasso",F,"Las Vegas"
3595,"Working America Coalition","Political Action Committee","Gariety Pruitt",F,"Washington"
3597,"Sierra Club Nevada PAC","Political Action Committee","Noah Rotroff",T,"Reno"
3600,"UCIC Unified Construction Industry Council","Political Action Committee","Thomas White",F,"Las Vegas"
3601,"SAM Action, Inc.","PAC Ballot Advocacy Group","Pat Hickey",F,"Alexandria"
3602,"No Handouts to Billionaires Committee","PAC Ballot Advocacy Group","Beverly Salhanick",F,"Henderson"
3604,"Nevada Gun Rights PAC","PAC Ballot Advocacy Group","The Corporation Trust Company of Ne",F,"Windsor"
3608,"Support the Las Vegas Dome","Political Action Committee","John P. Sande, IV",F,"Las Vegas"
3609,"NEA Advocacy Fund","Political Action Committee","Sue S. Matuska",T,"Washington"
3610,"Southwest Mountain States Regional Council of Carpenters Issues Committee","Political Action Committee","Frank Hawk",T,"Sacramento"
3611,"Planned Parenthood Action Fund, Inc. (PAC)","Political Action Committee","Liz Figueroa",F,"New York"
3612,"Sandstone PAC","Political Action Committee","Steve Sisolak",F,"Las Vegas"
3613,"EARN International Union of Operating Engineers","Political Action Committee","Stephen Ingersoll",F,"Washington"
3614,"Southern California District Council of Laborers PAC","Political Action Committee","Eloy Jara",T,"Sacramento"
3615,"MGM Resorts PAC","Political Action Committee","Kathy Smith",F,"San Rafael"
3616,"For Our Future Action Fund","PAC Ballot Advocacy Group","Gariety Pruitt",T,"WASHINGTON"
3617,"Women Vote!","Political Action Committee","Sue S. Matuska",F,"Washington"
3618,"American Postal Workers Union Committee on Political Action","Political Action Committee","Janet Purnell",F,"Washington"
3619,"Gun Owners of America, Inc.","PAC Ballot Advocacy Group","Dustin Stockton",F,"Springfield"
3620,"LMP Nevada","Political Action Committee","Bradley S. Schrager, Esq.",F,"Washington"
3624,"Committee for Working Families, Sponsored by California Labor Fed, AFL-CIO","Political Action Committee","Gariety Pruitt",F,"Sacramento"
3625,"People First PAC","Political Action Committee","Vivian Flores",F,"Las Vegas"
3626,"One Vote at a Time","PAC Ballot Advocacy Group","Lauren Kushner",F,"Los Angeles"
3629,"Right Nevada PAC","Political Action Committee","Jim Wheeler",T,"Gardnerville"
3630,"Operating Engineers Local Union #3 Issues Advocacy/Ballot Initiative PAC","PAC Ballot Advocacy Group","Steve Ingersoll",T,"Concord"
3631,"Committee to Recall Gerald Antinoro","Recall Committee","Kris Thompson",F,"Sparks"
3632,"BRADY CAMPAIGN TO PREVENT GUN VIOLENCE-NEVADA PAC","PAC Ballot Advocacy Group","Bindu Macchiavello",F,"Washington"
3634,"NVCPAC (inactive)","Political Action Committee","",F,"Las Vegas"
3635,"VFGGPAC (inactive)","Political Action Committee","",F,"Las Vegas"
3636,"Committee for a Sustainable Mesquite","Political Action Committee","D. Gregory Harmon",F,"Mesquite"
3637,"Home of Freedom PAC","Political Action Committee","Chuck Muth",F,"Carson City"
3640,"Energy Choice Nevada","Political Action Committee","Matt Griffin",F,"Carson City"
3641,"Clark County District B Community & Leadership PAC","Political Action Committee","Kami L. Dempsey-Goudie",T,"North Las Vegas"
3642,"McKesson Corporation Employees Political Fund","Political Action Committee","Chris Ferrari",F,"San Francisco"
3644,"McGuireWoods Federal PAC","Political Action Committee","",F,"Richmond"
3645,"Nevadans for Reliable, Renewable and Affordable Energy","Political Action Committee","John J. Peragallo",T,"Las Vegas"
3649,"Citizens for Better Neighborhoods","Political Action Committee","Cameron Phillips",F,"Las Vegas"
3651,"Future for Nevadans","Political Action Committee","Thomas Datwyler",T,"Las Vegas"
3652,"Nevadans for Affordable and Accessible Animal Care","Political Action Committee","Beverly Salhanick, Esq.",F,"Las Vegas"
3657,"North Las Vegas Action Network","Political Action Committee","Suken Shah",F,"North Las Vegas"
3659,"Justice, Ethics and Truth P.A.C.(inactive duplicate)","Political Action Committee","",F,"Henderson"
3661,"CITIZENS TO PRESERVE NEIGHBORHOODS","Political Action Committee","Andrew Woods",F,"Las Vegas"
3663,"Prevent Sanctuary Cities","PAC Ballot Advocacy Group","Jeremy Hughes",F,"Las Vegas"
3665,"Neal Siniakin","Political Action Committee","Neal Siniakin",F,"Boulder City"
3666,"Healthy Nevada PAC","Political Action Committee","Cameron Phillips",T,"Las Vegas"
3668,"friends of responsible growth","PAC Ballot Advocacy Group","",F,"Boulder City"
3670,"Strong Public Schools Nevada","Political Action Committee","Sue Matuska",T,"Las Vegas"
3672,"Nevada Progressive Coalition","Political Action Committee","Adam Stuart Littman",F,"Las Vegas"
3673,"Citizens for Better Communities","Political Action Committee","Chrissie Hastie",F,"Las Vegas"
3674,"Together we win PAC","Political Action Committee","Richard Bunce",F,"Henderson"
3677,"Marsy's Law for Nevada LLC","PAC Ballot Advocacy Group","Chrissie Hastie",F,"Las Vegas"
3678,"Committee to Recall Senator Joyce Woodhouse","Recall Committee","Stephen Silberkraus",F,"Henderson"
3679,"Committee to Recall Senator Patricia Farley","Recall Committee","Annalise Castor",F,"Las Vegas"
3680,"Committee to Recall Senator Nicole Cannizzaro","Recall Committee","Claire Roth",F,"Las Vegas"
3681,"Our Votes, Our Voice","Recall Committee","Bradley Schrager",F,"Washington"
3682,"THE WE2 MOVEMENT","Political Action Committee","Alexander Assefa",F,"Las Vegas"
3683,"For Nevada's Future, Against the Recall","Recall Committee","Artemisa Blanco",F,"Reno"
3685,"Washoe Residents for Appropriate Planning","Political Action Committee","Stephen Wolgast",F,"Reno"
3686,"American Integrity Project","Political Action Committee","Maria Wojciechowski, Treasurer",F,"Herndon"
3687,"Nevadans for Election Reform","Political Action Committee","Douglas E. Goodman",T,"Sparks"
3688,"National Democratic Redistricting Committee - Nevada","Political Action Committee","Bradley S. Schrager",F,"Washington"
3689,"Douglas County Repeal the Commerce Tax","PAC Ballot Advocacy Group","Lynn Muzzy",F,"Minden"
3690,"Reclaim Nevada PAC","Political Action Committee","Ryan Phillips",F,"Las Vegas"
3691,"Nevada Works","Political Action Committee","Merritt Carlton",T,"Las Vegas"
3692,"NEA Fund for Children and Public Education Non-Federal Unitemized Account","Political Action Committee","Sue S. Matuska",T,"Washington"
3694,"NV First","Political Action Committee","Heidi Gansert",T,"Reno"
3695,"Freedom Partners Action Fund, Inc.","Political Action Committee","Thomas F. Maxwell III",F,"Arlington"
3697,"Let America Vote Nevada","Political Action Committee","Lili Snyder",F,"Washington"
3699,"DNC PAC","Political Action Committee","Thomas White",T,"Las Vegas"
3700,"Light of Freedom PAC","PAC Ballot Advocacy Group","Bradley Schrager",F,"Las Vegas"
3701,"Nevadans For Innovation","Political Action Committee","Christopher Grove",F,"Las Vegas"
3702,"ColorOfChange PAC","Political Action Committee","Patrina McKinney",F,"Oakland"
3703,"All For Our Country Leadership PAC","Political Action Committee","Lili Snyder",T,"Washington"
3704,"Nevada Green Party","Political Party Committee","",F,"Las Vegas"
3707,"Sapphire Leadership Political Action Committee","Political Action Committee","Gary Fisher",T,"North Las Vegas"
3708,"Coalition to Defeat Question 3","Political Action Committee","Daniel Bravo",F,"Las Vegas"
3709,"Nevadans for a Clean Energy Future","PAC Ballot Advocacy Group","Steve Mele",F,"Carson City"
3711,"Leadership with Integrity","Political Action Committee","Osvaldo Fumo",F,"Las Vegas"
3712,"Citizens for a Stronger Government","Political Action Committee","Matthew Yarbrough",F,"Las Vegas"
3715,"American Society of Anesthesiologists Political Action Committee","Political Action Committee","Dean Polce",T,"Schaumburg"
3718,"Recovery PAC","Political Action Committee","Garrett Hade",T,"Las Vegas"
3720,"Nevada Families First","Political Action Committee","Ashley Sulewski",F,"Henderson"
3722,"Sheet Metal Workers Local Union 26 PAC","Political Action Committee","James Dillard",F,"Sacramento"
3723,"Battle Born Conservative Women","Political Action Committee","Matthew Yarbrough",F,"Henderson"
3724,"Protect Nevada Women","Political Action Committee","Maya S. Holmes",F,"New York"
3727,"End Trafficking and Prostitution (ETAP)","Political Action Committee","Jason D. Guinasso, Esq.",T,"Reno"
3728,"Sierra Medical Political Action Committee (SIMPAC)","Political Action Committee","Lyn Beggs, Esq.",F,"Reno"
3729,"Brighter Future For Nevada","Political Action Committee","Daniel Stewart",F,"Las Vegas"
3730,"Battle Born Women PAC","Political Action Committee","Alex Bacchus",T,"Reno"
3732,"Liberty Mutual Insurance Company - PAC","Political Action Committee","Jeanette Belz",T,"Boston"
3733,"Humane Nevada","Political Action Committee","Jeff Dixon",F,"LAS VEGAS"
3734,"SAVE LIVES NEVADA","Political Action Committee","Andrew Woods",F,"Las Vegas"
3736,"Nevada Priorities","Political Action Committee","Judith Argao",F,"Washington"
3737,"Nevada Taxpayers Coalition","Political Action Committee","Chrissie Hastie",F,"Las Vegas"
3738,"Giffords PAC Nevada","Political Action Committee","Emily Campbell",F,"Washington"
3741,"Nevada Law & Justice PAC","Political Action Committee","Whitney Tymas, Treasurer",F,"Washington"
3742,"Reno Renewed","Political Action Committee","Robert Uithoven",F,"Reno"
3744,"Win Justice","Political Action Committee","Incorp Services, Inc.",F,"Washington"
3745,"iVote Nevada","Political Action Committee","Lili Snyder",F,"Washington"
3746,"Win at the Door PAC","Political Action Committee","Shana Weir",F,"Las Vegas"
3747,"Citizens for Clean Government","Political Action Committee","Chrissie Hastie",F,"Las Vegas"
3748,"Nevada Progressives United PAC","Political Action Committee","Thomas White",T,"Las Vegas"
3749,"For Our Future","Political Action Committee","Gariety Pruitt",T,"WASHINGTON"
3750,"Nevada Conservation League Ballot Initiative Political Action Committee","PAC Ballot Advocacy Group","Andrew Maggi",F,"Las Vegas"
3753,"Nevada Action PAC","Political Action Committee","James T Hampton II",F,"Las Vegas"
3754,"MoveOn.org Political Action","Political Action Committee","Jordan Butler",F,"Beaverton"
3756,"Nevadans For Secure Elections","Non-Profit Corporation","Ellen Kurz",F,"Carson City"
3757,"Building a Stronger Nevada - Inactivated","Political Action Committee","Joshua J. Hicks",F,"Reno"
3758,"SEIU Local 1107","Political Action Committee","Brian Sheperd",T,"Sacramento"
3759,"AFSCME Nevada","Political Action Committee","Harry Schiffman",T,"Washington"
3761,"DAGA Nevada","Political Action Committee","Frankie Sue Del Papa",F,"Washington"
3762,"Battle Born and Raised Leadership","Political Action Committee","Nicole Cannizzaro",T,"LAS VEGAS"
3763,"Nevada Women's Lobby","Political Action Committee","Doris Dowden",F,"Reno"
3764,"International Brotherhood of Electrical Workers Nevada PAC (IBEW NV PAC)","Political Action Committee","David Jones",T,"Washington"
3765,"Stop Truckee River Flooding Coalition","PAC Ballot Advocacy Group","Christopher Carson",F,"Reno"
4765,"BE THE CHANGE PAC","Political Action Committee","Chris Giunchigliani",T,"Las Vegas"
4766,"OUR UNITED RESOURCE PAC","Political Action Committee","Erma McDowell",T,"RENO"
4768,"Nevada Republican Feminists (NRF)","Political Action Committee","L. Kassee Bulen",F,"Las Vegas"
4769,"Winning PAC","Political Action Committee","Yvanna Cancela",F,"Las Vegas"
4770,"5 for Fernley PAC","PAC Ballot Advocacy Group","Kelly  Brye",F,"Fernley"
4772,"NROC LPL EDU","Political Action Committee","Thomas White",T,"Seattle"
4773,"Panish / Shea / Boyle / Ravipudi LLP","Political Action Committee","Adam Ellis",T,"Los Angeles"
4774,"State Victory Action","Political Action Committee","Jordan Butler",F,"Raleigh"
4776,"Citizens for Responsible County and Local Government","Political Action Committee","Rudy Viola",F,"RENO"
4777,"DON'T CALIFORNIA OUR NEVADA","Political Action Committee","Heather Perugino",F,"Las Vegas"
4779,"Fox Rothschild LLP PAC","Political Action Committee","Mark J. Connot",F,"Philadelphia"
4780,"Common Good VA","Political Action Committee","I. Scott Bogatz",F,"Arlington"
4782,"OPCMIA Local 797 PAC","Political Action Committee","Marc Leavitt",T,"Las Vegas"
4784,"American Leadership Committee - Nevada","Political Action Committee","Bradley S. Schrager, Esq.",T,"Washington"
4786,"American Civil Liberties Union of Nevada, Incorporated","Non-Profit Corporation","Tod Story",T,"Las Vegas"
4787,"IBEW Political Action Committee Local 47","Political Action Committee","James Halsey",T,"SACRAMENTO"
4788,"Working People Rising","Political Action Committee","Artemisa Blanco",T,"Henderson"
4790,"Committee for the Betterment of Clark County","Political Action Committee","David Kallas",F,"Henderson"
4794,"Protect Our Winters Action Fund Independent Expenditure Committee N.P.","Non-Profit Corporation","Torrey Udall",F,"Denver"
4797,"Tides Advocacy","Non-Profit Corporation","Amanda Keton",T,"San Francisco"
4798,"Veterans for Responsible Government","Political Action Committee","Matthew Defalco",F,"Henderson"
4799,"NCRCC Nevada Citizens Rural Communities Coalition","Political Action Committee","Richard Marshall",T,"Pahrump"
4800,"Democratic Midterm Victory Fund","Political Action Committee","Daniel Bravo",F,"Los Angeles"
4801,"Democratic Association of Secretaries of State","Political Action Committee","Nellie Gorbea",F,"Los Angeles"
4803,"DAGA NV People's Lawyer Project","Political Action Committee","Aaron Pickrell",F,"Washington"
4807,"DLGA PAC - Nevada","Political Action Committee","Megan Jones",F,"Washington"
4809,"ACC Nevada PAC","Political Action Committee","Piers Tueller",F,"Washington"
4810,"Parents for Safe Schools","Political Action Committee","Melissa Clement",F,"Reno"
4811,"Americans For Prosperity Action (AFP Action, Concerned Veterans for America Action, CVA Action, The Libre Initiative","Political Action Committee","Ronald Najarro",F,"Arlington"
4813,"Protect Our Winters Action Fund Independent Expenditure Committee","Political Action Committee","John Morse CPA",F,"Denver"
4814,"NextGen Climate Action Committee - Nevada","Political Action Committee","Rachel Keen",F,"Washington"
4815,"One Apia Nevada PAC","Political Action Committee","Eric Jeng",T,"Las Vegas"
4816,"Opportunity First NV","Political Action Committee","Benjamin Challinor",F,"Washington"
4818,"Independent Nevadans PAC","Political Action Committee","William B. Conrad",F,"Reno"
4820,"PLAN Action Fund","Non-Profit Corporation","",F,"Las Vegas"
4821,"Aaron's Inc. Political Action Committee","Political Action Committee","Stephanie Kozol",F,"Atlanta"
4823,"American Possibilities Nevada PAC","Political Action Committee","Judith Zamore",F,"Washington"
4825,"Latino Victory Fund","Political Action Committee","Jose Angel Solorio",T,"Washington"
4827,"Fighting For Nevada","Political Action Committee","David McGowan",F,"Henderson"
4832,"APALA NV","Political Action Committee","Vivian Chang",F,"Las Vegas"
4833,"Human Rights Campaign Equality Votes","Political Action Committee","Karl Catarata",T,"Washington"
4835,"United Food and Commercial Workers Western States Council Independent Expenditure PAC","Political Action Committee","Michael Gittings",T,"SACRAMENTO"
4836,"Boulder City Utility Coalition Political Action Committee","Political Action Committee","Robert D. Napier",F,"Boulder City"
4837,"GET OUT THE VOTE, INC., dba TRU BLU FACTS","Political Action Committee","James F. Clark",F,"Incline Village"
4840,"Home Means Nevada","Political Action Committee","Scott Gilles",T,"Carson City"
4841,"Sisolak Inaugural Committee","Political Action Committee","Tia Dietz",F,"Carson City"
4842,"Veterans in Community","Political Action Committee","Steven Seroka",F,"Las Vegas"
4843,"Asians For Public Service","Political Action Committee","Ashok Mirchandani",F,"Las Vegas"
4844,"Ninja PAC","Political Action Committee","Jennifer Lehner",F,"Las Vegas"
4845,"Vote for Nevada","Political Action Committee","David Gibbs",F,"North Las Vegas"
4846,"No Means No, Ruben PAC","Political Action Committee","Arialle Velaochaga",F,"Henderson"
4847,"Fighting for the Future","Political Action Committee","Cameron Phillips",F,"Las Vegas"
4848,"Keep Our Doctors In NV","Political Action Committee","Rudy Manthei",F,"Henderson"
4852,"For the People","Political Action Committee","Cameron Phillips",F,"Las Vegas"
4856,"Nevada Pain Matters","Political Action Committee","Teresa Murphy",F,"Las Vegas"
4858,"Local Jobs for Nevada Working Families","Political Action Committee","Susan Martinez",T,"Henderson"
4861,"Committee to Recall Councilman Steve Seroka","Recall Committee","Joshua King",F,"Las Vegas"
4862,"Bricklayers & Allied Craftworkers Local #13 PAC Fund","Political Action Committee","Richard Crawford",T,"Las Vegas"
4863,"Lady Liberty Nevada PAC","Political Action Committee","Candy Greene",T,"Reno"
4867,"Fight For Nevada","Political Action Committee","Rudy Clai",F,"Las Vegas"
4871,"Tobacco 21 Nevada","Political Action Committee","Eric Roberts",F,"Las Vegas"
4872,"Shane Bybee Recall Committee","Recall Committee","Cheryl Noriega",F,"McGill"
4873,"V is for Victory","Political Action Committee","Cameron Phillips",T,"Las Vegas"
4874,"Evening in Nevada","Political Action Committee","William Adler",T,"Carson City"
4879,"Nevada Young Republicans PAC","Political Action Committee","Matthew Woodrow Johnston II",F,"Las Vegas"
4883,"Relentless Republicans.com","Political Action Committee","David McKeon",F,"Las Vegas"
4884,"Nevada Victory PAC","Political Action Committee","Melissa Hardy",T,"Las Vegas"
4886,"Lead Forward PAC","Political Action Committee","Kevin Magee",T,"Reno"
4887,"Warren for President, Inc.","Political Action Committee","Laura Denietolis",F,"Foxboro"
4889,"Kamala Harris for the People","Political Action Committee","Ernesto Apreza",F,"Baltimore"
4890,"Consumers for Judicial Equality","Political Action Committee","Sean Claggett",F,"Las Vegas"
4893,"Cory 2020","Political Action Committee","Philip Kim",F,"Newark"
5893,"Pete for America, Inc.","Political Action Committee","Paul Selberg",F,"South Bend"
5896,"Humboldt County 2nd Amendment Grassroots","Recall Committee","Cheree Castellanos",F,"Winnemucca"
5897,"Take Back the West","Political Action Committee","Jean Kordenbrock",F,"Las Vegas"
5899,"Nevada Can Committee","Political Action Committee","Layke Martin",T,"LAS VEGAS"
5900,"Fair Fight","Political Action Committee","Daniel Bravo",F,"Atlanta"
5903,"Fair Maps Nevada","PAC Ballot Advocacy Group","Cameron Phillips",T,"Las Vegas"
5904,"Douglas County Taxpayers Strike Force","Political Action Committee","Marshall or Anne Goldy",F,"Gardnerville"
5905,"Reagan Legacy Political Action Committee","Political Action Committee","Fred Weinberg",F,"Carson City"
5906,"International Brotherhood of Boilermakers Local 92 PAC","Political Action Committee","Librado Lalo Cervantez",T,"Sacramento"
5907,"Family Data Privacy PAC","Political Action Committee","Todd Bailey",F,"Reno"
5908,"Nevada Court Watchers PAC","Political Action Committee","David Schoen",F,"Las Vegas"
